content_key,content_item_id,content_item_version_id,subject_key,item_type,proposed_unit,proposed_topic_code,proposed_topic_title,basis,confidence,rationale,alternative_topic_code,signal_conflict,needs_human,taxonomy_source_version,previous_topic_code,defect_class,evidence_fields_used
APSTATS-MCQ-058,b5e36781-5f96-4734-a896-52e7d98ef57b,4cb2b3d6-4c27-4427-9bd9-75e486e63429,ap-statistics,mcq,4,4.2,Constructing a Confidence Interval for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.2 because the legacy metadata crosswalk evidence matches Constructing a Confidence Interval for a Population Mean or Population Mean Difference.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.4,,subtopics;stem;stimulus
APSTATS-MCQ-059,99eb17f3-cd99-40b3-9af4-465eb5193b11,e6bafd72-01af-4388-b8c0-8b604b3992a6,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,legacy_metadata_crosswalk,high,Assigned to 4.1 because the legacy metadata crosswalk evidence matches Sampling Distributions for Sample Means.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-060,ecbf39b7-05c2-4632-9a78-126502a2fbc3,0ea7e612-9966-4a29-8b89-f5465316c4c1,ap-statistics,mcq,3,3.1,Estimators,legacy_metadata_crosswalk,high,Assigned to 3.1 because the legacy metadata crosswalk evidence matches Estimators.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-061,e695f3ac-4910-47fc-b811-623bbebc730f,18a28599-e193-469f-a5c9-5bfd767a717b,ap-statistics,mcq,3,3.2,Sampling Distributions for Sample Proportions,legacy_metadata_crosswalk,high,Assigned to 3.2 because the legacy metadata crosswalk evidence matches Sampling Distributions for Sample Proportions.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.4,,subtopics;stem;stimulus
APSTATS-MCQ-062,fc7633e2-9b9e-4335-806e-199a64747862,ce3272ff-7837-4d4f-97af-55b1979fa1b6,ap-statistics,mcq,4,4.2,Constructing a Confidence Interval for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.2 because the legacy metadata crosswalk evidence matches Constructing a Confidence Interval for a Population Mean or Population Mean Difference.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-063,98d10d3a-7eea-481a-854f-7daf0cb997d1,b0d4e487-4202-4edd-842b-c6d01b1d0768,ap-statistics,mcq,3,3.8,Potential Errors When Performing Tests,legacy_metadata_crosswalk,high,Assigned to 3.8 because the legacy metadata crosswalk evidence matches Potential Errors When Performing Tests.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-064,18565f1d-4de3-4e88-9a41-92ed9c84c0fe,a5fe7a0c-182a-41a1-adeb-043534bf594f,ap-statistics,mcq,4,4.3,Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.3 because the legacy metadata crosswalk evidence matches Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-065,0bf79bc4-d0ac-4066-95f6-faaf20382b79,1f797ea1-a552-4685-aca4-4f286a6e364a,ap-statistics,mcq,4,4.2,Constructing a Confidence Interval for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.2 because the legacy metadata crosswalk evidence matches Constructing a Confidence Interval for a Population Mean or Population Mean Difference.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.3,,subtopics;stem;stimulus
APSTATS-MCQ-066,e05caae8-c128-498d-ac50-99f7080be477,baddaff9-6859-4898-abd1-434dc0530278,ap-statistics,mcq,3,3.6,p-Values,legacy_metadata_crosswalk,high,Assigned to 3.6 because the legacy metadata crosswalk evidence matches p-Values.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.3,,subtopics;stem;stimulus
APSTATS-MCQ-067,bc8bf77c-c3a7-4d91-9862-642eb57d2eb4,8c4d5425-a4ed-4d80-b6a8-a30e08a243ed,ap-statistics,mcq,3,3.5,Setting Up a Test for a Population Proportion,legacy_metadata_crosswalk,high,Assigned to 3.5 because the legacy metadata crosswalk evidence matches Setting Up a Test for a Population Proportion.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.4,,subtopics;stem;stimulus
APSTATS-MCQ-068,1a9fd885-25de-419b-839f-197ca2a9e38d,fabe1511-27c6-4a53-a3ca-7482751b40ac,ap-statistics,mcq,4,4.10,Carrying Out a Test for the Difference Between Two Population Means,legacy_metadata_crosswalk,high,Assigned to 4.10 because the legacy metadata crosswalk evidence matches Carrying Out a Test for the Difference Between Two Population Means.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-069,e518aac2-44b7-40ee-aac3-44ad595193e2,b7783182-aaf1-4ab6-b9c0-4ab603588b94,ap-statistics,mcq,4,4.4,Setting Up a Test for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.4 because the legacy metadata crosswalk evidence matches Setting Up a Test for a Population Mean or Population Mean Difference.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,subtopics;stem;stimulus
APSTATS-MCQ-070,82889042-3bc1-486c-8200-b972410522d6,05ff0a70-0ce4-47e4-8310-7d9241ae2af1,ap-statistics,mcq,4,4.2,Constructing a Confidence Interval for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.2 because the legacy metadata crosswalk evidence matches Constructing a Confidence Interval for a Population Mean or Population Mean Difference.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.2,,subtopics;stem;stimulus
APSTATS-MCQ-071,bd79d09f-1998-45e2-a30a-376c213181df,e8114413-8afb-421c-9315-0d9362285834,ap-statistics,mcq,3,3.8,Potential Errors When Performing Tests,legacy_metadata_crosswalk,high,Assigned to 3.8 because the legacy metadata crosswalk evidence matches Potential Errors When Performing Tests.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,subtopics;stem;stimulus
APSTATS-MCQ-072,5aa1ff51-39b1-4ac3-a648-e047574385a3,8e5235c6-e540-4f11-9e8a-7a7412af1956,ap-statistics,mcq,4,4.10,Carrying Out a Test for the Difference Between Two Population Means,legacy_metadata_crosswalk,high,Assigned to 4.10 because the legacy metadata crosswalk evidence matches Carrying Out a Test for the Difference Between Two Population Means.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.8,,subtopics;stem;stimulus
APSTATS-MCQ-073,303cedc1-1c82-4c56-b07b-5661a50cefae,79a46327-19e7-41df-9bcd-01d820f0d6d7,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,legacy_metadata_crosswalk,high,Assigned to 2.2 because the legacy metadata crosswalk evidence matches Summary Statistics for Two Categorical Variables.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.4,,subtopics;stem;stimulus
APSTATS-MCQ-074,2b68aac7-70cd-4677-9bc0-bf3e71f52bf6,d070a56f-521f-402b-b2ca-96c273b28c16,ap-statistics,mcq,2,2.6,Conditional Probability,legacy_metadata_crosswalk,high,Assigned to 2.6 because the legacy metadata crosswalk evidence matches Conditional Probability.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.12,,subtopics;stem;stimulus
APSTATS-MCQ-075,0438c3a5-9016-43e3-9456-0d31907d9868,377b46a4-9d1d-4f3c-a875-219b971a88a8,ap-statistics,mcq,3,3.14,Setting Up a Chi-Square Test for Homogeneity or Independence,legacy_metadata_crosswalk,high,Assigned to 3.14 because the legacy metadata crosswalk evidence matches Setting Up a Chi-Square Test for Homogeneity or Independence.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.14,,subtopics;stem;stimulus
APSTATS-MCQ-076,615ee310-cb1f-47c9-8542-fb968ca51152,36cdafd8-68f7-46a7-b3cd-0800bb10c360,ap-statistics,mcq,3,3.15,Carrying Out a Chi-Square Test for Homogeneity or Independence,legacy_metadata_crosswalk,high,Assigned to 3.15 because the legacy metadata crosswalk evidence matches Carrying Out a Chi-Square Test for Homogeneity or Independence.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.14,,subtopics;stem;stimulus
APSTATS-MCQ-078,4a0cde69-239f-4f41-b3db-b99b50a364af,23fa21e5-afe2-4046-9f2c-4115d3515828,ap-statistics,mcq,2,2.10,The Binomial Distribution,legacy_metadata_crosswalk,high,Assigned to 2.10 because the legacy metadata crosswalk evidence matches The Binomial Distribution.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.10,,subtopics;stem;stimulus
APSTATS-MCQ-079,01987033-09b6-46aa-951e-11eec09f5125,c7caf9d7-21ff-4a00-a0a8-d14ab2b260b4,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,legacy_metadata_crosswalk,high,Assigned to 4.1 because the legacy metadata crosswalk evidence matches Sampling Distributions for Sample Means.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.2,,subtopics;stem;stimulus
APSTATS-MCQ-080,33e696fb-715b-4022-8030-82c642778129,17ad586e-f311-4f7d-b02f-5fcdd9ae6fbe,ap-statistics,mcq,3,3.6,p-Values,legacy_metadata_crosswalk,high,Assigned to 3.6 because the legacy metadata crosswalk evidence matches p-Values.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-081,61091d9a-d9e8-4f37-8f5e-c14c49e9acf8,731f52d2-5d52-4bd4-8492-78346923b50f,ap-statistics,mcq,2,2.9,Parameters of Random Variables,legacy_metadata_crosswalk,high,Assigned to 2.9 because the legacy metadata crosswalk evidence matches Parameters of Random Variables.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.3,,subtopics;stem;stimulus
APSTATS-MCQ-082,bd5793b6-8c65-4dee-9eda-72a9d6c4a171,5d06a7b5-bbb4-4395-be72-01f76dcdfd7b,ap-statistics,mcq,5,5.3,Linear Regression Models,legacy_metadata_crosswalk,high,Assigned to 5.3 because the legacy metadata crosswalk evidence matches Linear Regression Models.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.14,,subtopics;stem;stimulus
APSTATS-MCQ-083,c4871d3c-0cdb-46fe-b952-0abd6541d3c4,0adf9714-cd48-4bda-a3fa-81b51a7f08cb,ap-statistics,mcq,5,5.3,Linear Regression Models,legacy_metadata_crosswalk,high,Assigned to 5.3 because the legacy metadata crosswalk evidence matches Linear Regression Models.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,subtopics;stem;stimulus
APSTATS-MCQ-084,2f698870-8d90-4a91-a225-cd7ad743d388,6e950b9f-b741-4ee0-bf9e-c2a394fc626a,ap-statistics,mcq,5,5.3,Linear Regression Models,legacy_metadata_crosswalk,high,Assigned to 5.3 because the legacy metadata crosswalk evidence matches Linear Regression Models.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,subtopics;stem;stimulus
APSTATS-MCQ-085,03b89bc0-d6e3-4440-abd8-a8b5d851a1cd,4c0eead9-c548-41df-a21a-ef63f9bf8ff2,ap-statistics,mcq,5,5.4,Residuals,legacy_metadata_crosswalk,high,Assigned to 5.4 because the legacy metadata crosswalk evidence matches Residuals.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,5.4,,subtopics;stem;stimulus
APSTATS-MCQ-087,98ac4d52-1957-4d57-8f72-a4bbc43a0066,84fc4ee3-2efc-4ba9-bc54-651ba79a0508,ap-statistics,mcq,5,5.1,Graphical Representations Between Two Quantitative Variables,legacy_metadata_crosswalk,high,Assigned to 5.1 because the legacy metadata crosswalk evidence matches Graphical Representations Between Two Quantitative Variables.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-088,1417fc9f-9177-4044-b44c-d6bbc62e2115,27011504-7124-4ddc-a790-d8dbfdb37484,ap-statistics,mcq,5,5.3,Linear Regression Models,legacy_metadata_crosswalk,high,Assigned to 5.3 because the legacy metadata crosswalk evidence matches Linear Regression Models.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-090,9e1afc88-21ee-4402-8a8f-ca780c570dea,5e097357-4b8b-4c36-aaf6-afd256af7f79,ap-statistics,mcq,5,5.5,Least-Squares Regression,legacy_metadata_crosswalk,high,Assigned to 5.5 because the legacy metadata crosswalk evidence matches Least-Squares Regression.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-091,adab9369-6c97-42b9-bd09-b8bd7300d769,4408d578-eb8c-440c-8108-848035c4f93f,ap-statistics,mcq,4,4.9,Setting Up a Test for the Difference Between Two Population Means,legacy_metadata_crosswalk,high,Assigned to 4.9 because the legacy metadata crosswalk evidence matches Setting Up a Test for the Difference Between Two Population Means.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.14,,subtopics;stem;stimulus
APSTATS-MCQ-092,57a5f652-1c4a-492a-b292-9f6a2e58ceba,5e770265-7e3d-451c-baab-2b4f0e848528,ap-statistics,mcq,3,3.8,Potential Errors When Performing Tests,legacy_metadata_crosswalk,high,Assigned to 3.8 because the legacy metadata crosswalk evidence matches Potential Errors When Performing Tests.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.8,,subtopics;stem;stimulus
APSTATS-MCQ-093,5db92eef-32b8-4e9a-a996-8b5c6b0c91b7,21ed73e0-41c9-43fd-b7ca-a4dbd6d5c771,ap-statistics,mcq,4,4.4,Setting Up a Test for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.4 because the legacy metadata crosswalk evidence matches Setting Up a Test for a Population Mean or Population Mean Difference.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,subtopics;stem;stimulus
APSTATS-MCQ-094,87db6ac3-aaea-4aa8-9afa-6fef36623109,19974a3c-d85a-4c57-b70c-77dfe4e186b1,ap-statistics,mcq,5,5.3,Linear Regression Models,legacy_metadata_crosswalk,high,Assigned to 5.3 because the legacy metadata crosswalk evidence matches Linear Regression Models.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-095,bd64b690-cb9c-462b-95f5-c06dbff2cb51,45193c5d-0eb5-4bf0-ab90-1172dc07b43e,ap-statistics,mcq,3,3.8,Potential Errors When Performing Tests,legacy_metadata_crosswalk,high,Assigned to 3.8 because the legacy metadata crosswalk evidence matches Potential Errors When Performing Tests.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-096,5f138fc9-756f-4101-9481-35ec982fbb99,d0e985be-e015-48c6-ab6e-9ed4646a3ac5,ap-statistics,mcq,4,4.2,Constructing a Confidence Interval for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.2 because the legacy metadata crosswalk evidence matches Constructing a Confidence Interval for a Population Mean or Population Mean Difference.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.3,,subtopics;stem;stimulus
APSTATS-MCQ-097,1c732cb6-7ff1-4705-9b1b-599341b3e993,53cc851c-99fb-40d1-a284-0279a06e6bb7,ap-statistics,mcq,1,1.13,Experimental Design,legacy_metadata_crosswalk,high,Assigned to 1.13 because the legacy metadata crosswalk evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.6,,subtopics;stem;stimulus
APSTATS-MCQ-098,e839c580-0946-4974-9b1a-6cbb4f7cd16f,af0c68fe-edfb-4726-88f1-2524e6fdea73,ap-statistics,mcq,5,5.3,Linear Regression Models,legacy_metadata_crosswalk,high,Assigned to 5.3 because the legacy metadata crosswalk evidence matches Linear Regression Models.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-099,7f1f09c3-1604-404d-a2e1-98049a614123,2396c502-1082-43d2-8b32-308a99e1f40b,ap-statistics,mcq,4,4.9,Setting Up a Test for the Difference Between Two Population Means,legacy_metadata_crosswalk,high,Assigned to 4.9 because the legacy metadata crosswalk evidence matches Setting Up a Test for the Difference Between Two Population Means.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.14,,subtopics;stem;stimulus
APSTATS-MCQ-100,af13f295-b633-4f76-b702-a4abf6d535e3,9bbb936d-faa0-48b3-962b-73e5c4750c17,ap-statistics,mcq,3,3.12,Setting Up a Test for the Difference Between Two Population Proportions,legacy_metadata_crosswalk,high,Assigned to 3.12 because the legacy metadata crosswalk evidence matches Setting Up a Test for the Difference Between Two Population Proportions.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.2,,subtopics;stem;stimulus
